timestamp,target:Power,exog:IsHoliday,exog:Hour,exog:DayOfWeek,exog:SimOccupancy,exog:OutdoorTemp,exog:TempDiff
2016-06-12 18:00:00+00:00,28889.26977606025,False,18,6,0.1,23.45,5.449999999999999
2016-06-12 19:00:00+00:00,27539.032693050103,False,19,6,0.1,23.266666666666666,5.266666666666666
2016-06-12 20:00:00+00:00,28831.23177249217,False,20,6,0.1,22.583333333333332,4.583333333333332
2016-06-12 21:00:00+00:00,29123.12879043748,False,21,6,0.1,22.25,4.25
2016-06-12 22:00:00+00:00,26890.37265317165,False,22,6,0.1,21.775,3.7749999999999986
2016-06-12 23:00:00+00:00,27651.69469997636,False,23,6,0.1,21.55,3.5500000000000007
2016-06-13 00:00:00+00:00,27726.80270459386,False,0,0,0.2,20.875,2.875
2016-06-13 01:00:00+00:00,28570.06075643585,False,1,0,0.2,20.425,2.4250000000000007
2016-06-13 02:00:00+00:00,29037.778785190312,False,2,0,0.2,19.983333333333334,1.9833333333333343
2016-06-13 03:00:00+00:00,27090.09166545001,False,3,0,0.2,18.875,0.875
2016-06-13 04:00:00+00:00,23913.36447015056,False,4,0,0.2,18.3,0.3000000000000007
2016-06-13 05:00:00+00:00,27040.588662406662,False,5,0,0.2,18.349999999999998,0.34999999999999787
2016-06-13 06:00:00+00:00,26031.75160038517,False,6,0,0.2,18.45,0.4499999999999993
2016-06-13 07:00:00+00:00,44650.00174500165,False,7,0,0.2,19.725,1.7250000000000014
2016-06-13 08:00:00+00:00,53377.89328157669,False,8,0,0.6,20.533333333333335,2.533333333333335
2016-06-13 09:00:00+00:00,52872.62125051348,False,9,0,0.6,22.075,4.074999999999999
2016-06-13 10:00:00+00:00,47949.63294785703,False,10,0,0.6,23.075,5.074999999999999
2016-06-13 11:00:00+00:00,51909.87319132546,False,11,0,1.0,24.166666666666668,6.166666666666668
2016-06-13 12:00:00+00:00,51744.29418114597,False,12,0,1.0,24.925,6.925000000000001
2016-06-13 13:00:00+00:00,56312.226461974205,False,13,0,1.0,25.55,7.550000000000001
2016-06-13 14:00:00+00:00,54501.099350629374,False,14,0,1.0,25.849999999999998,7.849999999999998
2016-06-13 15:00:00+00:00,55291.44039921812,False,15,0,1.0,24.8,6.800000000000001
2016-06-13 16:00:00+00:00,50216.52908722172,False,16,0,1.0,24.15,6.149999999999999
2016-06-13 17:00:00+00:00,54775.92636752525,False,17,0,1.0,24.05,6.050000000000001
2016-06-13 18:00:00+00:00,52998.93925827928,False,18,0,0.5,23.9,5.899999999999999
2016-06-13 19:00:00+00:00,56655.33348306781,False,19,0,0.5,23.35,5.350000000000001
2016-06-13 20:00:00+00:00,34211.696103273425,False,20,0,0.5,22.400000000000002,4.400000000000002
2016-06-13 21:00:00+00:00,31011.070906504752,False,21,0,0.2,21.475,3.4750000000000014
2016-06-13 22:00:00+00:00,26135.87860678672,False,22,0,0.2,21.25,3.25
2016-06-13 23:00:00+00:00,27725.09570448892,False,23,0,0.2,20.880000000000003,2.8800000000000026
2016-06-14 00:00:00+00:00,27218.11667332076,False,0,1,0.2,20.1,2.1000000000000014
2016-06-14 01:00:00+00:00,30031.25284626731,False,1,1,0.2,19.7,1.6999999999999993
2016-06-14 02:00:00+00:00,28783.43576955376,False,2,1,0.2,19.82,1.8200000000000003
2016-06-14 03:00:00+00:00,27962.36871907604,False,3,1,0.2,19.5,1.5
2016-06-14 04:00:00+00:00,25876.414590835346,False,4,1,0.2,19.125,1.125
2016-06-14 05:00:00+00:00,27124.23166754888,False,5,1,0.2,18.75,0.75
2016-06-14 06:00:00+00:00,26475.571627670437,False,6,1,0.2,18.35,0.3500000000000014
2016-06-14 07:00:00+00:00,39283.19341505993,False,7,1,0.2,20.1,2.1000000000000014
2016-06-14 08:00:00+00:00,52754.83824327238,False,8,1,0.6,21.3,3.3000000000000007
2016-06-14 09:00:00+00:00,53446.173285774414,False,9,1,0.6,22.55,4.550000000000001
2016-06-14 10:00:00+00:00,48320.05197062972,False,10,1,0.6,23.075,5.074999999999999
2016-06-14 11:00:00+00:00,53724.414302880185,False,11,1,1.0,24.116666666666664,6.116666666666664
2016-06-14 12:00:00+00:00,53533.230291126536,False,12,1,1.0,24.8,6.800000000000001
2016-06-14 13:00:00+00:00,55875.23443510872,False,13,1,1.0,24.625,6.625
2016-06-14 14:00:00+00:00,56558.03447708603,False,14,1,1.0,24.96,6.960000000000001
2016-06-14 15:00:00+00:00,54757.14936637087,False,15,1,1.0,24.925,6.925000000000001
2016-06-14 16:00:00+00:00,49255.48802813864,False,16,1,1.0,23.975,5.975000000000001
2016-06-14 17:00:00+00:00,53353.99528010748,False,17,1,1.0,24.116666666666664,6.116666666666664
2016-06-14 18:00:00+00:00,53499.09028902766,False,18,1,0.5,23.35,5.350000000000001
2016-06-14 19:00:00+00:00,54309.91533887573,False,19,1,0.5,22.775,4.774999999999999
2016-06-14 20:00:00+00:00,31207.37591857324,False,20,1,0.5,22.616666666666664,4.616666666666664
2016-06-14 21:00:00+00:00,29691.559825383592,False,21,1,0.2,22.05,4.050000000000001
2016-06-14 22:00:00+00:00,26560.9216329176,False,22,1,0.2,21.625,3.625
2016-06-14 23:00:00+00:00,25939.573594718244,False,23,1,0.2,21.05,3.0500000000000007
2016-06-15 00:00:00+00:00,28098.928727471502,False,0,2,0.2,20.075,2.0749999999999993
2016-06-15 01:00:00+00:00,28223.539735132363,False,1,2,0.2,20.025,2.0249999999999986
2016-06-15 02:00:00+00:00,28542.74875475676,False,2,2,0.2,20.133333333333333,2.133333333333333
2016-06-15 03:00:00+00:00,27832.636711100356,False,3,2,0.2,20.025,2.0249999999999986
2016-06-15 04:00:00+00:00,25666.453577927317,False,4,2,0.2,19.366666666666667,1.3666666666666671
2016-06-15 05:00:00+00:00,24900.01053080778,False,5,2,0.2,19.9,1.8999999999999986
2016-06-15 06:00:00+00:00,28472.761750454083,False,6,2,0.2,20.25,2.25
2016-06-15 07:00:00+00:00,39196.13640970783,False,7,2,0.2,20.325,2.3249999999999993
2016-06-15 08:00:00+00:00,52823.11824747012,False,8,2,0.6,21.866666666666664,3.8666666666666636
2016-06-15 09:00:00+00:00,52360.52121903049,False,9,2,0.6,23.05,5.050000000000001
2016-06-15 10:00:00+00:00,48226.16696485784,False,10,2,0.6,24.3,6.300000000000001
2016-06-15 11:00:00+00:00,51307.30215428048,False,11,2,1.0,24.483333333333334,6.483333333333334
2016-06-15 12:00:00+00:00,56754.339489154525,False,12,2,1.0,25.325,7.324999999999999
2016-06-15 13:00:00+00:00,56039.10644518328,False,13,2,1.0,25.275,7.274999999999999
2016-06-15 14:00:00+00:00,56185.9084542084,False,14,2,1.0,25.516666666666666,7.516666666666666
2016-06-15 15:00:00+00:00,55071.237385680426,False,15,2,1.0,25.725,7.725000000000001
2016-06-15 16:00:00+00:00,48043.517953628914,False,16,2,1.0,26.225,8.225000000000001
2016-06-15 17:00:00+00:00,52007.17219730723,False,17,2,1.0,26.45,8.45
2016-06-15 18:00:00+00:00,56559.741477190975,False,18,2,0.5,25.975,7.975000000000001
2016-06-15 19:00:00+00:00,54641.07335923472,False,19,2,0.5,25.475,7.475000000000001
2016-06-15 20:00:00+00:00,37072.62827915838,False,20,2,0.5,24.900000000000002,6.900000000000002
2016-06-15 21:00:00+00:00,29510.617814259604,False,21,2,0.2,23.15,5.149999999999999
2016-06-15 22:00:00+00:00,25034.863539098296,False,22,2,0.2,22.35,4.350000000000001
2016-06-15 23:00:00+00:00,27882.139714143705,False,23,2,0.2,21.916666666666668,3.916666666666668
2016-06-16 00:00:00+00:00,30580.906880059047,False,0,3,0.2,21.475,3.4750000000000014
2016-06-16 01:00:00+00:00,28588.83775759023,False,1,3,0.2,21.15,3.1499999999999986
2016-06-16 02:00:00+00:00,28964.37778067775,False,2,3,0.2,21.066666666666666,3.0666666666666664
2016-06-16 03:00:00+00:00,27702.90470312466,False,3,3,0.2,21.05,3.0500000000000007
2016-06-16 04:00:00+00:00,23935.555471514814,False,4,3,0.2,20.2,2.1999999999999993
2016-06-16 05:00:00+00:00,26562.628633022538,False,5,3,0.2,20.516666666666666,2.5166666666666657
2016-06-16 06:00:00+00:00,28506.90175255295,False,6,3,0.2,21.975,3.9750000000000014
2016-06-16 07:00:00+00:00,30548.47387806512,False,7,3,0.2,22.75,4.75
2016-06-16 08:00:00+00:00,52845.30924883438,False,8,3,0.6,24.099999999999998,6.099999999999998
2016-06-16 09:00:00+00:00,52855.55124946404,False,9,3,0.6,26.05,8.05
2016-06-16 10:00:00+00:00,46001.94582811673,False,10,3,0.6,27.575,9.575
2016-06-16 11:00:00+00:00,53872.92331201024,False,11,3,1.0,29.150000000000002,11.150000000000002
2016-06-16 12:00:00+00:00,57455.91653228621,False,12,3,1.0,31.35,13.350000000000001
2016-06-16 13:00:00+00:00,57334.71952483524,False,13,3,1.0,33.25,15.25
2016-06-16 14:00:00+00:00,57406.413529242855,False,14,3,1.0,32.416666666666664,14.416666666666664
2016-06-16 15:00:00+00:00,56286.621460400056,False,15,3,1.0,31.325,13.325
2016-06-16 16:00:00+00:00,47859.16194229503,False,16,3,1.0,30.46666666666667,12.466666666666669
2016-06-16 17:00:00+00:00,57985.08656481862,False,17,3,1.0,28.8,10.8
2016-06-16 18:00:00+00:00,61236.9217647356,False,18,3,0.5,28.4,10.399999999999999
2016-06-16 19:00:00+00:00,59154.381636704784,False,19,3,0.5,27.775,9.774999999999999
2016-06-16 20:00:00+00:00,42594.77361864992,False,20,3,0.5,27.016666666666666,9.016666666666666
2016-06-16 21:00:00+00:00,33609.125066228444,False,21,3,0.2,26.9,8.899999999999999
2016-06-16 22:00:00+00:00,25751.80358317448,False,22,3,0.2,25.5,7.5
2016-06-16 23:00:00+00:00,33950.5250872171,False,23,3,0.2,24.633333333333336,6.633333333333336
2016-06-17 00:00:00+00:00,34455.79711828032,False,0,4,0.2,23.65,5.649999999999999
2016-06-17 01:00:00+00:00,31449.76993347518,False,1,4,0.2,23.05,5.050000000000001
2016-06-17 02:00:00+00:00,30821.59389485605,False,2,4,0.2,22.933333333333334,4.933333333333334
2016-06-17 03:00:00+00:00,31417.336931481263,False,3,4,0.2,22.3,4.300000000000001
2016-06-17 04:00:00+00:00,24136.98148389813,False,4,4,0.2,22.275,4.274999999999999
2016-06-17 05:00:00+00:00,32796.59301627544,False,5,4,0.2,22.416666666666668,4.416666666666668
2016-06-17 06:00:00+00:00,29676.196824439103,False,6,4,0.2,21.6,3.6000000000000014
2016-06-17 07:00:00+00:00,51356.80515732383,False,7,4,0.2,22.25,4.25
2016-06-17 08:00:00+00:00,54415.74934538222,False,8,4,0.6,23.21666666666667,5.216666666666669
2016-06-17 09:00:00+00:00,54625.71035829024,False,9,4,0.6,24.775,6.774999999999999
2016-06-17 10:00:00+00:00,43581.419679307146,False,10,4,0.6,25.8,7.800000000000001
2016-06-17 11:00:00+00:00,56933.57450017356,False,11,4,1.0,26.96666666666667,8.966666666666669
2016-06-17 12:00:00+00:00,57684.65454634861,False,12,4,1.0,27.25,9.25
2016-06-17 13:00:00+00:00,56846.517494821455,False,13,4,1.0,27.475,9.475000000000001
2016-06-17 14:00:00+00:00,55136.10338966828,False,14,4,1.0,27.583333333333332,9.583333333333332
2016-06-17 15:00:00+00:00,56479.512472258655,False,15,4,1.0,27.8,9.8
2016-06-17 16:00:00+00:00,44114.00371204945,False,16,4,1.0,27.55,9.55
2016-06-17 17:00:00+00:00,56404.404467641136,False,17,4,1.0,26.816666666666666,8.816666666666666
2016-06-17 18:00:00+00:00,55919.61643783725,False,18,4,0.5,26.05,8.05
2016-06-17 19:00:00+00:00,55315.33840068733,False,19,4,0.5,25.3,7.300000000000001
2016-06-17 20:00:00+00:00,33175.54703957285,False,20,4,0.5,24.4,6.399999999999999
2016-06-17 21:00:00+00:00,30874.510898109293,False,21,4,0.2,21.9,3.8999999999999986
2016-06-17 22:00:00+00:00,23153.74942345079,False,22,4,0.2,21.375,3.375
2016-06-17 23:00:00+00:00,32446.65799476207,False,23,4,0.2,20.900000000000002,2.900000000000002
2016-06-18 00:00:00+00:00,31142.509914585386,False,0,5,0.1,20.15,2.1499999999999986
2016-06-18 01:00:00+00:00,30070.513848681006,False,1,5,0.1,19.45,1.4499999999999993
2016-06-18 02:00:00+00:00,30208.78085718141,False,2,5,0.1,19.183333333333334,1.1833333333333336
2016-06-18 03:00:00+00:00,28744.174767140063,False,3,5,0.1,18.525,0.5249999999999986
2016-06-18 04:00:00+00:00,22942.081410437822,False,4,5,0.1,17.9,0.10000000000000142
2016-06-18 05:00:00+00:00,30879.63189842412,False,5,5,0.1,17.633333333333333,0.36666666666666714
2016-06-18 06:00:00+00:00,29942.48884081025,False,6,5,0.1,17.3,0.6999999999999993
2016-06-18 07:00:00+00:00,42116.8135892658,False,7,5,0.1,19.65,1.6499999999999986
2016-06-18 08:00:00+00:00,53415.44728388544,False,8,5,0.1,20.783333333333335,2.783333333333335
2016-06-18 09:00:00+00:00,52283.70621430804,False,9,5,0.1,23.725,5.725000000000001
2016-06-18 10:00:00+00:00,44663.65774584119,False,10,5,0.1,25.725,7.725000000000001
2016-06-18 11:00:00+00:00,56971.12850248232,False,11,5,0.1,26.766666666666666,8.766666666666666
2016-06-18 12:00:00+00:00,56691.18048527161,False,12,5,0.1,27.025,9.024999999999999
2016-06-18 13:00:00+00:00,55897.425436472986,False,13,5,0.1,27.65,9.649999999999999
2016-06-18 14:00:00+00:00,56247.36045798637,False,14,5,0.1,27.516666666666666,9.516666666666666
2016-06-18 15:00:00+00:00,53439.34528535465,False,15,5,0.1,27.85,9.850000000000001
2016-06-18 16:00:00+00:00,46558.42786232824,False,16,5,0.1,28.1,10.100000000000001
2016-06-18 17:00:00+00:00,57059.892507939374,False,17,5,0.1,27.766666666666666,9.766666666666666
2016-06-18 18:00:00+00:00,55530.420413910186,False,18,5,0.1,26.6,8.600000000000001
2016-06-18 19:00:00+00:00,55013.19938211236,False,19,5,0.1,25.35,7.350000000000001
2016-06-18 20:00:00+00:00,33617.66006675317,False,20,5,0.1,24.233333333333334,6.233333333333334
2016-06-18 21:00:00+00:00,27443.440687173283,False,21,5,0.1,23.025,5.024999999999999
2016-06-18 22:00:00+00:00,25610.122574464185,False,22,5,0.1,22.53333333333333,4.533333333333331
2016-06-18 23:00:00+00:00,31424.16493190103,False,23,5,0.1,22.25,4.25
2016-06-19 00:00:00+00:00,30027.838846057417,False,0,6,0.1,20.95,2.9499999999999993
2016-06-19 01:00:00+00:00,29351.86680449988,False,1,6,0.1,20.35,2.3500000000000014
2016-06-19 02:00:00+00:00,29580.60481856228,False,2,6,0.1,20.233333333333334,2.2333333333333343
2016-06-19 03:00:00+00:00,26574.577633757144,False,3,6,0.1,19.099999999999998,1.0999999999999979
2016-06-19 04:00:00+00:00,23962.86747319391,False,4,6,0.1,18.425,0.4250000000000007
2016-06-19 05:00:00+00:00,30259.990860329708,False,5,6,0.1,18.533333333333335,0.533333333333335
2016-06-19 06:00:00+00:00,29374.057805864137,False,6,6,0.1,18.1,0.10000000000000142
2016-06-19 07:00:00+00:00,31419.0439315862,False,7,6,0.1,18.4,0.3999999999999986
2016-06-19 08:00:00+00:00,51525.79816771322,False,8,6,0.1,19.05,1.0500000000000007
2016-06-19 09:00:00+00:00,49342.54503349075,False,9,6,0.1,21.05,3.0500000000000007
2016-06-19 10:00:00+00:00,46992.00588898384,False,10,6,0.1,21.900000000000002,3.900000000000002
2016-06-19 11:00:00+00:00,58205.28957835632,False,11,6,0.1,23.183333333333334,5.183333333333334
2016-06-19 12:00:00+00:00,50259.204089845305,False,12,6,0.1,23.225,5.225000000000001
2016-06-19 13:00:00+00:00,32829.02601826936,False,13,6,0.1,23.9,5.899999999999999
2016-06-19 14:00:00+00:00,32139.39797587227,False,14,6,0.1,24.133333333333336,6.133333333333336
2016-06-19 15:00:00+00:00,28131.361729465425,False,15,6,0.1,24.4,6.399999999999999
2016-06-19 16:00:00+00:00,24905.131531122606,False,16,6,0.1,23.65,5.649999999999999
2016-06-19 17:00:00+00:00,32316.925986786373,False,17,6,0.1,22.185714285714287,4.185714285714287
2016-06-19 18:00:00+00:00,28749.295767454896,False,18,6,0.1,19.925,1.9250000000000007
2016-06-19 19:00:00+00:00,29594.260819401825,False,19,6,0.1,19.65,1.6499999999999986
2016-06-19 20:00:00+00:00,27308.58767888276,False,20,6,0.1,19.633333333333333,1.6333333333333329
2016-06-19 21:00:00+00:00,27859.94871277944,False,21,6,0.1,17.833333333333332,0.16666666666666785
2016-06-19 22:00:00+00:00,23833.135465218216,False,22,6,0.1,17.325,0.6750000000000007
2016-06-19 23:00:00+00:00,30563.836879009614,False,23,6,0.1,17.233333333333334,0.7666666666666657
2016-06-20 00:00:00+00:00,29165.803793061063,False,0,0,0.2,15.933333333333332,2.066666666666668
2016-06-20 01:00:00+00:00,28529.09275391721,False,1,0,0.2,16.275,1.7250000000000014
2016-06-20 02:00:00+00:00,27624.382698297264,False,2,0,0.2,15.716666666666667,2.283333333333333
2016-06-20 03:00:00+00:00,27586.828695988515,False,3,0,0.2,15.6,2.4000000000000004
2016-06-20 04:00:00+00:00,23211.787427018862,False,4,0,0.2,15.975,2.0250000000000004
2016-06-20 05:00:00+00:00,30318.028863897784,False,5,0,0.2,15.766666666666666,2.2333333333333343
2016-06-20 06:00:00+00:00,27562.930694519317,False,6,0,0.2,15.85,2.1500000000000004
2016-06-20 07:00:00+00:00,45583.730802405626,False,7,0,0.2,17.65,0.3500000000000014
2016-06-20 08:00:00+00:00,50074.848078511415,False,8,0,0.6,19.0,1.0
2016-06-20 09:00:00+00:00,50906.15712961881,False,9,0,0.6,22.333333333333332,4.333333333333332
2016-06-20 10:00:00+00:00,43024.93764509563,False,10,0,0.6,22.225,4.225000000000001
2016-06-20 11:00:00+00:00,55801.83343059616,False,11,0,1.0,22.866666666666664,4.866666666666664
2016-06-20 12:00:00+00:00,54723.009364272,False,12,0,1.0,23.5,5.5
2016-06-20 13:00:00+00:00,55120.74038872379,False,13,0,1.0,23.55,5.550000000000001
2016-06-20 14:00:00+00:00,51472.88116445998,False,14,0,1.0,24.28,6.280000000000001
2016-06-20 15:00:00+00:00,54077.76332460344,False,15,0,1.0,24.45,6.449999999999999
2016-06-20 16:00:00+00:00,44999.93676651502,False,16,0,1.0,24.425,6.425000000000001
2016-06-20 17:00:00+00:00,57575.40653963223,False,17,0,1.0,24.733333333333334,6.733333333333334
2016-06-20 18:00:00+00:00,55421.17240719381,False,18,0,0.5,24.275,6.274999999999999
2016-06-20 19:00:00+00:00,54081.17732481333,False,19,0,0.5,22.65,4.649999999999999
2016-06-20 20:00:00+00:00,37743.479320401086,False,20,0,0.5,21.96666666666667,3.9666666666666686
2016-06-20 21:00:00+00:00,29549.8788166733,False,21,0,0.2,20.575,2.5749999999999993
2016-06-20 22:00:00+00:00,23384.19443761813,False,22,0,0.2,20.333333333333332,2.333333333333332
2016-06-20 23:00:00+00:00,31934.557963279083,False,23,0,0.2,19.740000000000002,1.740000000000002
2016-06-21 00:00:00+00:00,29133.370791067133,False,0,1,0.2,19.0,1.0
2016-06-21 01:00:00+00:00,29304.070801561465,False,1,1,0.2,18.333333333333332,0.33333333333333215
2016-06-21 02:00:00+00:00,26393.635622633155,False,2,1,0.2,18.18,0.17999999999999972
2016-06-21 03:00:00+00:00,28295.23373953998,False,3,1,0.2,17.0,1.0
2016-06-21 04:00:00+00:00,23228.85742806829,False,4,1,0.2,17.333333333333332,0.6666666666666679
2016-06-21 05:00:00+00:00,30527.989876805805,False,5,1,0.2,16.68,1.3200000000000003
2016-06-21 06:00:00+00:00,28442.035748565104,False,6,1,0.2,17.0,1.0
2016-06-21 07:00:00+00:00,34594.064126780715,False,7,1,0.2,19.666666666666668,1.6666666666666679
2016-06-21 08:00:00+00:00,48550.49698479706,False,8,1,0.6,21.080000000000002,3.080000000000002
2016-06-21 09:00:00+00:00,52382.71222039474,False,9,1,0.6,23.666666666666668,5.666666666666668
2016-06-21 10:00:00+00:00,44544.16773849517,False,10,1,0.6,25.666666666666668,7.666666666666668
2016-06-21 11:00:00+00:00,56870.41549629066,False,11,1,1.0,26.18,8.18
2016-06-21 12:00:00+00:00,55622.59841957712,False,12,1,1.0,27.0,9.0
2016-06-21 13:00:00+00:00,56795.30749167317,False,13,1,1.0,27.666666666666668,9.666666666666668
2016-06-21 14:00:00+00:00,53640.77129773796,False,14,1,1.0,27.68,9.68
2016-06-21 15:00:00+00:00,56308.812461764326,False,15,1,1.0,27.666666666666668,9.666666666666668
2016-06-21 16:00:00+00:00,45781.742814579055,False,16,1,1.0,27.333333333333332,9.333333333333332
2016-06-21 17:00:00+00:00,58323.0725855974,False,17,1,1.0,27.1,9.100000000000001
2016-06-21 18:00:00+00:00,55467.26141002728,False,18,1,0.5,26.666666666666668,8.666666666666668
2016-06-21 19:00:00+00:00,53439.34528535465,False,19,1,0.5,25.666666666666668,7.666666666666668
2016-06-21 20:00:00+00:00,32467.141996021383,False,20,1,0.5,25.0,7.0
2016-06-21 21:00:00+00:00,31062.280909653065,False,21,1,0.2,24.0,6.0
2016-06-21 22:00:00+00:00,24476.67450478184,False,22,1,0.2,23.666666666666668,5.666666666666668
2016-06-21 23:00:00+00:00,31378.075929067563,False,23,1,0.2,22.94,4.940000000000001
2016-06-22 00:00:00+00:00,29126.542790647363,False,0,2,0.2,22.333333333333332,4.333333333333332
2016-06-22 01:00:00+00:00,27180.56267101201,False,1,2,0.2,22.333333333333332,4.333333333333332
2016-06-22 02:00:00+00:00,29112.886789807817,False,2,2,0.2,22.1,4.100000000000001
2016-06-22 03:00:00+00:00,28957.54978025797,False,3,2,0.2,22.333333333333332,4.333333333333332
2016-06-22 04:00:00+00:00,24331.57949586166,False,4,2,0.2,22.0,4.0
2016-06-22 05:00:00+00:00,29211.892795894528,False,5,2,0.2,21.98,3.9800000000000004
2016-06-22 06:00:00+00:00,27795.0827087916,False,6,2,0.2,22.666666666666668,4.666666666666668
2016-06-22 07:00:00+00:00,27868.60753714597,False,7,2,0.2,23.666666666666668,5.666666666666668
2016-06-22 08:00:00+00:00,27942.132365500343,False,8,2,0.6,24.619999999999997,6.619999999999997
2016-06-22 09:00:00+00:00,28015.657193854713,False,9,2,0.6,26.666666666666668,8.666666666666668
2016-06-22 10:00:00+00:00,28089.182022209083,False,10,2,0.6,26.0,8.0
2016-06-22 11:00:00+00:00,28162.706850563456,False,11,2,1.0,27.22,9.219999999999999
2016-06-22 12:00:00+00:00,28236.231678917826,False,12,2,1.0,28.666666666666668,10.666666666666668
2016-06-22 13:00:00+00:00,28309.756507272195,False,13,2,1.0,29.666666666666668,11.666666666666668
2016-06-22 14:00:00+00:00,28383.28133562657,False,14,2,1.0,30.32,12.32
2016-06-22 15:00:00+00:00,28456.80616398094,False,15,2,1.0,29.0,11.0
2016-06-22 16:00:00+00:00,28530.330992335308,False,16,2,1.0,28.666666666666668,10.666666666666668
2016-06-22 17:00:00+00:00,28603.855820689678,False,17,2,1.0,28.119999999999997,10.119999999999997
2016-06-22 18:00:00+00:00,28677.38064904405,False,18,2,0.5,26.666666666666668,8.666666666666668
2016-06-22 19:00:00+00:00,28750.90547739842,False,19,2,0.5,25.333333333333332,7.333333333333332
2016-06-22 20:00:00+00:00,28824.43030575279,False,20,2,0.5,24.84,6.84
2016-06-22 21:00:00+00:00,28897.955134107164,False,21,2,0.2,24.5,6.5
2016-06-22 22:00:00+00:00,28971.479962461533,False,22,2,0.2,24.333333333333332,6.333333333333332
2016-06-22 23:00:00+00:00,29045.004790815903,False,23,2,0.2,24.1,6.100000000000001
2016-06-23 00:00:00+00:00,29118.529619170276,False,0,3,0.2,23.333333333333332,5.333333333333332
2016-06-23 01:00:00+00:00,29192.054447524646,False,1,3,0.2,23.0,5.0
2016-06-23 02:00:00+00:00,29265.579275879016,False,2,3,0.2,23.44,5.440000000000001
2016-06-23 03:00:00+00:00,29339.10410423339,False,3,3,0.2,22.0,4.0
2016-06-23 04:00:00+00:00,29412.62893258776,False,4,3,0.2,23.0,5.0
2016-06-23 05:00:00+00:00,29486.15376094213,False,5,3,0.2,22.56,4.559999999999999
2016-06-23 06:00:00+00:00,29559.6785892965,False,6,3,0.2,22.666666666666668,4.666666666666668
2016-06-23 07:00:00+00:00,29633.20341765087,False,7,3,0.2,24.0,6.0
2016-06-23 08:00:00+00:00,29706.72824600524,False,8,3,0.6,23.52,5.52
2016-06-23 09:00:00+00:00,29780.253074359614,False,9,3,0.6,23.333333333333332,5.333333333333332
2016-06-23 10:00:00+00:00,29853.777902713984,False,10,3,0.6,24.0,6.0
2016-06-23 11:00:00+00:00,29927.302731068354,False,11,3,1.0,25.68,7.68
2016-06-23 12:00:00+00:00,30000.827559422723,False,12,3,1.0,29.0,11.0
2016-06-23 13:00:00+00:00,30074.352387777097,False,13,3,1.0,31.0,13.0
2016-06-23 14:00:00+00:00,30147.877216131466,False,14,3,1.0,31.82,13.82
2016-06-23 15:00:00+00:00,30221.40204448584,False,15,3,1.0,32.666666666666664,14.666666666666664
2016-06-23 16:00:00+00:00,30294.92687284021,False,16,3,1.0,32.666666666666664,14.666666666666664
2016-06-23 17:00:00+00:00,30368.45170119458,False,17,3,1.0,32.36,14.36
2016-06-23 18:00:00+00:00,30441.97652954895,False,18,3,0.5,31.0,13.0
2016-06-23 19:00:00+00:00,30515.501357903322,False,19,3,0.5,31.0,13.0
2016-06-23 20:00:00+00:00,30589.02618625769,False,20,3,0.5,28.225,10.225000000000001
2016-06-23 21:00:00+00:00,30662.55101461206,False,21,3,0.2,27.666666666666668,9.666666666666668
2016-06-23 22:00:00+00:00,30736.075842966435,False,22,3,0.2,27.666666666666668,9.666666666666668
2016-06-23 23:00:00+00:00,30809.600671320804,False,23,3,0.2,26.96,8.96
2016-06-24 00:00:00+00:00,30883.125499675174,False,0,4,0.2,26.0,8.0
2016-06-24 01:00:00+00:00,30956.650328029547,False,1,4,0.2,26.333333333333332,8.333333333333332
2016-06-24 02:00:00+00:00,31030.175156383917,False,2,4,0.2,25.44,7.440000000000001
2016-06-24 03:00:00+00:00,31103.699984738287,False,3,4,0.2,25.0,7.0
2016-06-24 04:00:00+00:00,31177.22481309266,False,4,4,0.2,24.333333333333332,6.333333333333332
2016-06-24 05:00:00+00:00,31250.74964144703,False,5,4,0.2,24.36,6.359999999999999
2016-06-24 06:00:00+00:00,31324.2744698014,False,6,4,0.2,25.0,7.0
2016-06-24 07:00:00+00:00,31397.79929815577,False,7,4,0.2,26.666666666666668,8.666666666666668
2016-06-24 08:00:00+00:00,31471.324126510142,False,8,4,0.6,26.35,8.350000000000001
2016-06-24 09:00:00+00:00,31544.848954864512,False,9,4,0.6,27.666666666666668,9.666666666666668
2016-06-24 10:00:00+00:00,31618.373783218885,False,10,4,0.6,28.666666666666668,10.666666666666668
2016-06-24 11:00:00+00:00,31691.898611573255,False,11,4,1.0,29.639999999999997,11.639999999999997
2016-06-24 12:00:00+00:00,31765.423439927625,False,12,4,1.0,32.333333333333336,14.333333333333336
2016-06-24 13:00:00+00:00,31838.948268281994,False,13,4,1.0,34.0,16.0
2016-06-24 14:00:00+00:00,31912.473096636368,False,14,4,1.0,33.15,15.149999999999999
2016-06-24 15:00:00+00:00,31985.997924990737,False,15,4,1.0,32.0,14.0
2016-06-24 16:00:00+00:00,32059.522753345107,False,16,4,1.0,31.0,13.0
2016-06-24 17:00:00+00:00,32133.04758169948,False,17,4,1.0,30.46,12.46
2016-06-24 18:00:00+00:00,32206.57241005385,False,18,4,0.5,30.0,12.0
2016-06-24 19:00:00+00:00,32280.09723840822,False,19,4,0.5,30.0,12.0
2016-06-24 20:00:00+00:00,32353.62206676259,False,20,4,0.5,29.8,11.8
